Of	Of	pp-f	Of	of	0
knowen	knowen	vvn	known	know	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
mentioned	mentioned	vvn	mentioned	mention	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
reason	reason	n1	reason	reason	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
remaineth	remaineth	vvz	remains	remain	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
discovered	discovered	vvn	discovered	discover	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
the	the	dt	the	the	0
soyle	soyle	n1	soil	soil	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
commodities	commodities	n2	commodities	commodity	0
.	.	.	.	.	1
As	As	c-acp	As	as	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
reason	reason	n1	reason	reason	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
gather	gather	vvi	gather	gather	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
difference	difference	n1	difference	difference	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
travailes	travailes	n2	travails	travail	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
although	although	cs	although	although	0
al	al	d	all	all	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
before	before	a-acp	before	before	0
spoken	spoken	vvn	spoken	speak	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
discovered	discovered	vvn	discovered	discover	0
and	and	cc	and	and	0
experimented	experimented	vvd	experimented	experiment	0
not	not	xx	not	not	0
farre	farre	av-j	far	far	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
coast	coast	n1	coast	coast	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
was	was	vbds	was	be	0
our	our	po12	our	our	0
abode	abode	n1	abided	abode	0
and	and	cc	and	and	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
travailing	travailing	vvg	travailing	travail	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
sometimes	sometimes	av	sometime	sometime	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
made	made	vvd	made	make	0
our	our	po12	our	our	0
journeys	journeys	n2	journeys	journey	0
further	further	av-jc	further	further	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
and	and	cc	and	and	0
Countrey	Countrey	n1	Country	country	0
;	;	;	;	;	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
the	the	dt	the	the	0
soile	soile	n1	soil	soil	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
fatter	fatter	jc	fatter	fat	0
,	,	,	,	,	0
the	the	dt	the	the	0
trees	trees	n2	trees	tree	0
greater	greater	jc	greater	great	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
grow	grow	vvi	grow	grow	0
thinner	thinner	jc	thinner	thin	0
,	,	,	,	,	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
more	more	av-dc	more	more	0
firme	firme	j	firm	firm	0
and	and	cc	and	and	0
deeper	deeper	jc-jn	deeper	deep	0
mould	mould	n1	mould	mould	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
larger	larger	jc	larger	large	0
champions	champions	n2	champions	champion	0
,	,	,	,	,	0
finer	finer	jc	finer	fine	0
grasse	grasse	n1	grass	grass	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
good	good	j	good	good	0
as	as	c-acp	as	as	0
ever	ever	av	ever	ever	0
we	we	pns12	we	we	0
saw	saw	vvd	saw	see	0
any	any	d	any	any	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
places	places	n2	places	place	0
rockie	rockie	j	rocky	rocky	0
and	and	cc	and	and	0
farre	farre	av-j	far	far	0
more	more	av-dc	more	more	0
high	high	j	high	high	0
and	and	cc	and	and	0
hilly	hilly	j	hilly	hilly	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
more	more	dc	more	more	0
plentie	plentie	n1	plenty	plenty	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
fruites	fruites	n2	fruits	fruit	0
,	,	,	,	,	0
more	more	dc	more	more	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
beastes	beastes	n2	beasts	beast	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
inhabited	inhabited	vvn	inhabited	inhabit	0
with	with	p-acp	with	with	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
greater	greater	jc	greater	great	0
pollicie	pollicie	n1	policy	policy	0
and	and	cc	and	and	0
larger	larger	jc	larger	large	0
dominions	dominions	n2	dominions	dominion	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
greater	greater	jc	greater	great	0
townes	townes	n2	towns	town	0
and	and	cc	and	and	0
houses	houses	n2	houses	house	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Why	Why	uh-crq	Why	why	0
may	may	vmb	may	may	0
wee	wee	pns12	we	we	0
not	not	xx	not	not	0
then	then	av	then	then	0
looke	looke	vvi	look	look	0
for	for	p-acp	for	for	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
hope	hope	n1	hope	hope	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
inner	inner	j	inner	inner	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
greater	greater	jc	greater	great	0
plentie	plentie	n1	plenty	plenty	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
wee	wee	pns12	we	we	0
have	have	vhb	have	have	0
already	already	av	already	already	0
discovered	discovered	vvn	discovered	discover	0
?	?	?	?	?	1
Unto	Unto	p-acp	Unto	unto	0
the	the	dt	the	the	0
Spaniards	Spaniards	np2	Spaniards	Spaniard	0
happened	happened	vvd	happened	happen	0
the	the	dt	the	the	0
like	like	j	like	like	0
in	in	p-acp	in	in	0
discovering	discovering	vvg	discovering	discover	0
the	the	dt	the	the	0
maine	maine	n1	main	main	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
West	West	n1	West	west	0
Indies	Indies	np2	Indies	Indies	0
.	.	.	.	.	1
The	The	dt	The	the	0
maine	maine	j	main	main	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Countrey	Countrey	n1	Country	country	0
of	of	pp-f	of	of	0
Virginia	Virginia	np1	Virginia	Virginia	0
,	,	,	,	,	0
extending	extending	vvg	extending	extend	0
some	some	d	some	some	0
wayes	wayes	n2	ways	way	0
so	so	av	so	so	0
many	many	d	many	many	0
hundreds	hundreds	crd	hundreds	hundred	0
of	of	pp-f	of	of	0
leagues	leagues	n2	leagues	league	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
otherwise	otherwise	av	otherwise	otherwise	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
relation	relation	n1	relation	relation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
wee	wee	pns12	we	we	0
have	have	vhb	have	have	0
most	most	av-ds	most	most	0
cer-taine	cer-taine	j	certain	certain	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
yet	yet	av	yet	yet	0
no	no	dx	no	no	0
Christian	Christian	njp	Christian	christian	0
prince	prince	n1	prince	prince	0
hath	hath	vhz	hath	have	0
383	383	crd	383	383	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
any	any	dg	any	any	0
possession	possession	n1	possession	possession	0
or	or	cc	or	or	0
dealing	dealing	n-vvg	dealing	deal	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
yeelde	yeelde	vvi	yield	yield	0
many	many	d	many	many	0
kinds	kinds	n2	kinds	kind	0
of	of	pp-f	of	of	0
excellent	excellent	j	excellent	excellent	0
commodities	commodities	n2	commodities	commodity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
discovery	discovery	n1	discovery	discovery	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
seene	seene	vvn	seen	see	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
What	What	q-crq	What	what	0
hope	hope	vvb	hope	hope	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
els	els	av	else	else	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
gathered	gathered	vvn	gathered	gather	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Climate	Climate	n1	Climate	climate	0
,	,	,	,	,	0
being	being	vbg	being	be	0
answerable	answerable	j	answerable	answerable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Hand	Hand	n1	Hand	hand	0
of	of	pp-f	of	of	0
Japan	Japan	np1	Japan	Japan	0
,	,	,	,	,	0
the	the	dt	the	the	0
land	land	n1	land	land	0
of	of	pp-f	of	of	0
China	China	np1	China	China	0
,	,	,	,	,	0
Persia	Persia	np1	Persia	Persia	0
,	,	,	,	,	0
Jury	Jury	n1	Jury	jury	0
,	,	,	,	,	0
the	the	dt	the	the	0
Hands	Hands	n2	Hands	hand	0
of	of	pp-f	of	of	0
Cyprus	Cyprus	np1	Cyprus	Cyprus	0
and	and	cc	and	and	0
Candy	Candy	np1	Candy	Candy	0
,	,	,	,	,	0
the	the	dt	the	the	0
South	South	n1	South	south	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
Greece	Greece	np1	Greece	Greece	0
,	,	,	,	,	0
Italy	Italy	np1	Italy	Italy	0
and	and	cc	and	and	0
Spaine	Spaine	np1	Spaine	Spain	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
notable	notable	j	notable	notable	0
and	and	cc	and	and	0
famous	famous	j	famous	famous	0
Countreys	Countreys	ng2	Countries'	country	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
tedious	tedious	j	tedious	tedious	0
,	,	,	,	,	0
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
consideration	consideration	n1	consideration	consideration	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Whereby	Whereby	c-crq	Whereby	whereby	0
also	also	av	also	also	0
the	the	dt	the	the	0
excellent	excellent	j	excellent	excellent	0
temperature	temperature	n1	temperature	temperature	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
aire	aire	n1	air	air	0
there	there	a-acp	there	there	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
seasons	seasons	n2	seasons	season	0
,	,	,	,	,	0
much	much	av-d	much	much	0
warmer	warmer	jc	warmer	warm	0
then	then	cs	then	than	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
so	so	av	so	so	0
vehemently	vehemently	av-j	vehemently	vehement	0
hot	hot	j	hight	hot	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
sometimes	sometimes	av	sometime	sometime	0
is	is	vbz	is	be	0
under	under	p-acp	under	under	0
and	and	cc	and	and	0
betweene	betweene	p-acp	between	between	0
the	the	dt	the	the	0
Tropikes	Tropikes	np2	Tropikes	tropike	0
,	,	,	,	,	0
or	or	cc	or	or	0
neere	neere	av-j	near	near	0
them	them	pno32	them	they	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
knowen	knowen	vvn	known	know	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
without	without	p-acp	without	without	0
further	further	jc	further	further	0
relation	relation	n1	relation	relation	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
For	For	c-acp	For	for	0
the	the	dt	the	the	0
holsomnesse	holsomnesse	n1	wholesomeness	wholesomeness	0
thereof	thereof	av	thereof	thereof	0
I	I	pns11	I	i	0
neede	neede	vvb	need	need	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
but	but	p-acp	but	but	0
thus	thus	av	thus	thus	0
much	much	av-d	much	much	0
:	:	:	:	:	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
provision	provision	n1	provision	provision	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
English	English	np1	English	English	0
victuali	victuali	fw-la	victuali	victuali	0
,	,	,	,	,	0
excepting	excepting	vvg	excepting	except	0
for	for	p-acp	for	for	0
twentie	twentie	crd	twentie	twenty	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
we	we	pns12	we	we	0
lived	lived	vvd	lived	live	0
onely	onely	av-j	only	only	0
by	by	p-acp	by	by	0
drinking	drinking	vvg	drinking	drink	0
water	water	n1	water	water	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
victuali	victuali	fw-la	victuali	victuali	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
some	some	d	some	some	0
sorts	sorts	n2	sorts	sort	0
were	were	vbdr	were	be	0
very	very	av	very	very	0
strange	strange	j	strange	strange	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
bene	bene	vbn	be	be	0
thought	thought	vvn	thought	think	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
altered	altered	vvn	altered	alter	0
our	our	po12	our	our	0
temperatures	temperatures	n2	temperatures	temperature	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
brought	brought	vvn	brought	bring	0
us	us	pno12	us	we	0
into	into	p-acp	into	into	0
some	some	d	some	some	0
grievous	grievous	j	grievous	grievous	0
and	and	cc	and	and	0
dangerous	dangerous	j	dangerous	dangerous	0
This	This	d	This	this	0
want	want	n1	want	want	0
is	is	vbz	is	be	0
diseases	diseases	n2	diseases	disease	0
:	:	:	:	:	0
Secondly	Secondly	ord	Secondly	second	0
the	the	dt	the	the	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
English	English	jp	English	english	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
f°r	f°r	av	f°r	f°r	0
taking	taking	vvg	taking	take	0
beastes	beastes	n2	beasts	beast	0
,	,	,	,	,	0
fish	fish	n1	fish	fish	0
and	and	cc	and	and	0
foule	foule	j	foul	foul	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
'	'	'	'	'	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
helpe	helpe	n1	help	help	0
onely	onely	av-j	only	only	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
and	and	cc	and	and	0
their	their	po32	their	their	0
meanes	meanes	n2	means	mean	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
so	so	av	so	so	0
suddenly	suddenly	av-j	suddenly	sudden	0
and	and	cc	and	and	0
easily	easily	av-j	easily	easy	0
provided	provided	vvn	provided	provide	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
great	great	j	great	great	0
number	number	n1	number	number	0
and	and	cc	and	and	0
quantities	quantities	n2	quantities	quantity	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
choise	choise	n1	choice	choice	0
as	as	c-acp	as	as	0
otherwise	otherwise	av	otherwise	otherwise	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
bene	bene	vbn	be	be	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
better	better	j	better	better	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
and	and	cc	and	and	0
contentment	contentment	n1	contentment	contentment	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
want	want	n1	want	want	0
also	also	av	also	also	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
of	of	pp-f	of	of	0
clothes	clothes	n2	clothes	clothes	0
.	.	.	.	.	1
Furthermore	Furthermore	np1	Furthermore	Furthermore	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
our	our	po12	our	our	0
travailes	travailes	n2	travails	travail	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
most	most	av-ds	most	most	0
specially	specially	av-j	specially	special	0
and	and	cc	and	and	0
often	often	av	often	often	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
Winter	Winter	n1	Winter	winter	0
,	,	,	,	,	0
our	our	po12	our	our	0
lodging	lodging	n1	lodging	lodging	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
open	open	j	open	open	0
aire	aire	n1	air	air	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
this	this	d	this	this	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
but	but	p-acp	but	but	0
r	r	zz	r	r	0
foure	foure	crd	foure	four	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
whole	whole	j-jn	whole	whole	0
company	company	n1	company	company	0
(	(	(	(	(	0
being	being	vbg	being	be	0
one	one	crd	one	one	0
hundreth	hundreth	ord	hundreth	hundred	0
and	and	cc	and	and	0
eight	eight	crd	eight	eight	0
)	)	)	)	)	0
that	that	cst	that	that	0
died	died	vvd	died	die	0
all	all	d	all	all	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
but	but	p-acp	but	but	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
ende	ende	n1	end	end	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
aforesaide	aforesaide	j	aforesaid	aforesaid	0
causes	causes	n2	causes	cause	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
all	all	d	all	all	0
foure	foure	crd	foure	four	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
three	three	crd	three	three	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
feeble	feeble	j	feeble	feeble	0
,	,	,	,	,	0
weake	weake	j	weak	weak	0
,	,	,	,	,	0
and	and	cc	and	and	0
384	384	crd	384	384	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
sickly	sickly	j	sickly	sickly	0
persons	persons	n2	persons	person	0
before	before	p-acp	before	before	0
ever	ever	av	ever	ever	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
thither	thither	av	thither	thither	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
that	that	cst	that	that	0
knew	knew	vvd	knew	know	0
them	them	pno32	them	they	0
,	,	,	,	,	0
much	much	d	much	much	0
marveled	marveled	vvd	marveled	marvel	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
lived	lived	vvd	lived	live	0
so	so	av	so	so	0
long	long	av-j	long	long	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
case	case	n1	case	case	0
,	,	,	,	,	0
or	or	cc	or	or	0
had	had	vhd	had	have	0
adventured	adventured	vvn	adventured	adventure	0
to	to	pc-acp	to	to	0
travaile	travaile	vvi	travail	travail	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Seeing	Seeing	vvg	Seeing	see	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
aire	aire	n1	air	air	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
so	so	av	so	so	0
temperate	temperate	j	temperate	temperate	0
and	and	cc	and	and	0
holsome	holsome	j	wholesome	wholesome	0
,	,	,	,	,	0
the	the	dt	the	the	0
soyle	soyle	n1	soil	soil	0
so	so	av	so	so	0
fertile	fertile	j	fertile	fertile	0
,	,	,	,	,	0
and	and	cc	and	and	0
yeelding	yeelding	vvg	yielding	yield	0
such	such	d	such	such	0
commodities	commodities	n2	commodities	commodity	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
before	before	a-acp	before	before	0
mentioned	mentioned	vvn	mentioned	mention	0
,	,	,	,	,	0
the	the	dt	the	the	0
voyage	voyage	n1	voyage	voyage	0
also	also	av	also	also	0
thither	thither	av	thither	thither	0
to	to	p-acp	to	to	0
and	and	cc	and	and	0
fro	fro	av	from	fro	0
being	being	vbg	being	be	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
experimented	experimented	vvd	experimented	experiment	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
perfourmed	perfourmed	vvn	performed	perform	0
twise	twise	av	twice	twice	0
a	a	dt	a	a	0
yeere	yeere	n1	year	year	0
with	with	p-acp	with	with	0
ease	ease	n1	ease	ease	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
season	season	n1	season	season	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
And	And	cc	And	and	0
the	the	dt	the	the	0
dealing	dealing	n-vvg	dealing	deal	0
of	of	pp-f	of	of	0
Sir	Sir	n1	Sir	sir	0
Walter	Walter	np1	Walter	Walter	0
Ralegh	Ralegh	np1	Ralegh	Ralegh	0
so	so	av	so	so	0
liberali	liberali	fw-la	liberali	liberali	0
in	in	p-acp	in	in	0
large	large	j	large	large	0
giving	giving	vvg	giving	give	0
and	and	cc	and	and	0
granting	granting	vvg	granting	grant	0
lande	lande	n1	land	land	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
already	already	av	already	already	0
knowen	knowen	vvn	known	know	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
helpes	helpes	n2	helps	help	0
and	and	cc	and	and	0
furtherances	furtherances	n2	furtherances	furtherance	0
else	else	av	else	else	0
:	:	:	:	:	0
(	(	(	(	(	0
The	The	cs	The	than	0
least	least	ds	least	least	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
granted	granted	vvn	granted	grant	0
hath	hath	vhz	hath	have	0
bene	bene	vbn	be	be	0
five	five	crd	five	five	0
hundreth	hundreth	ord	hundreth	hundred	0
acres	acres	n2	acres	acre	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
man	man	n1	man	man	0
onely	onely	av-j	only	only	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
adventure	adventure	n1	adventure	adventure	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
person	person	n1	person	person	0
)	)	)	)	)	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
there	there	a-acp	there	there	0
remaines	remaines	vvz	remains	remain	0
no	no	dx	no	no	0
cause	cause	n1	cause	cause	0
whereby	whereby	c-crq	whereby	whereby	0
the	the	dt	the	the	0
action	action	n1	actium	action	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
misliked	misliked	vvn	misliked	mislike	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
If	If	cs	If	if	0
that	that	cst	that	that	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
thither	thither	av	thither	thither	0
travaile	travaile	vvi	travail	travail	0
to	to	pc-acp	to	to	0
inhabite	inhabite	vvi	inhabit	inhabit	0
and	and	cc	and	and	0
plant	plant	vvb	plant	plant	0
bee	bee	vbi	be	be	0
but	but	cc-acp	but	but	0
reasonably	reasonably	av-j	reasonably	reasonable	0
provided	provided	vvn	provided	provide	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
first	first	ord	first	first	0
yeere	yeere	n1	year	year	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
those	those	d	those	those	0
are	are	vbr	are	be	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
transported	transported	vvn	transported	transport	0
the	the	dt	the	the	0
last	last	ord	last	last	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
use	use	vvi	use	use	0
but	but	p-acp	but	but	0
that	that	d	that	that	0
diligence	diligence	n1	diligence	diligence	0
and	and	cc	and	and	0
care	care	n1	care	care	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
requisit	requisit	j	requisite	requisite	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
with	with	p-acp	with	with	0
ease	ease	n1	ease	ease	0
:	:	:	:	:	0
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
time	time	n1	time	time	0
following	following	vvg	following	follow	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
victuals	victuals	n2	victuals	victual	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
excellent	excellent	j	excellent	excellent	0
good	good	j	good	good	0
and	and	cc	and	and	0
plentie	plentie	n1	plenty	plenty	0
ynough	ynough	av-d	enough	enough	0
,	,	,	,	,	0
some	some	d	some	some	0
more	more	dc	more	more	0
English	English	jp	English	english	0
sorts	sorts	n2	sorts	sort	0
