perceive	perceive	vvb	perceive	perceive	0
ship	ship	n1	ship	ship	0
.	.	.	.	.	1
The	The	dt	The	the	0
Admirals	Admirals	ng1	Admirals	admiral	0
boat	boat	n1	boat	boat	0
first	first	ord	first	first	0
passed	passed	vvd	passed	pass	0
the	the	dt	the	the	0
breach	breach	n1	breach	breach	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
some	some	d	some	some	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
sinking	sinking	vvg	sinking	sink	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
sea	sea	n1	sea	sea	0
brake	brake	vvd	brake	break	0
into	into	p-acp	into	into	0
our	our	po12	our	our	0
boat	boat	n1	boat	boat	0
which	which	r-crq	which	which	0
filled	filled	vvd	filled	fill	0
us	us	pno12	us	we	0
halfe	halfe	j-jn	half	half	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
carefull	carefull	j	careful	careful	0
styrage	styrage	n1	styrage	styrage	0
of	of	pp-f	of	of	0
Captaine	Captaine	n1	Captain	captain	0
Cooke	Cooke	n1	Cook	cook	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
safe	safe	j	safe	safe	0
ashore	ashore	av	ashore	ashore	0
,	,	,	,	,	0
saving	saving	vvg	saving	save	0
onely	onely	av-j	only	only	0
that	that	cst	that	that	0
our	our	po12	our	our	0
furniture	furniture	n1	furniture	furniture	0
,	,	,	,	,	0
victuals	victuals	n2	victuals	victual	0
,	,	,	,	,	0
match	match	n1	match	match	0
and	and	cc	and	and	0
powder	powder	n1	powder	powder	0
were	were	vbdr	were	be	0
much	much	av-d	much	much	0
wet	wet	j	wet	wet	0
and	and	cc	and	and	0
spoyled	spoyled	vvn	spoiled	spoil	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
blue	blue	j-jn	blue	blue	0
at	at	p-acp	at	at	0
Northeast	Northeast	np1	Northeast	Northeast	0
and	and	cc	and	and	0
direct	direct	vvi	direct	direct	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
harbour	harbour	n1	harbour	harbour	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
gale	gale	n1	gale	gale	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
brake	brake	vvd	brake	break	0
extremely	extremely	av-jn	extremely	extreme	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
barre	barre	n1	bar	bar	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
tide	tide	n1	tide	tide	0
went	went	vvd	went	go	0
very	very	av	very	very	0
forcibly	forcibly	av-j	forcibly	forcible	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
entrance	entrance	n1	entrance	entrance	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
that	that	d	that	that	0
time	time	n1	time	time	0
our	our	po12	our	our	0
Admirals	Admirals	ng1	Admirals	admiral	0
boate	boate	n1	boat	boat	0
was	was	vbds	was	be	0
hailed	hailed	vvd	hailed	hail	0
ashore	ashore	av	ashore	ashore	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
things	things	n2	things	thing	0
taken	taken	vvn	taken	take	0
out	out	av	out	out	0
to	to	pc-acp	to	to	0
dry	dry	vvi	dry	dry	0
,	,	,	,	,	0
Captaine	Captaine	n1	Captain	captain	0
Spicer	Spicer	np1	Spicer	Spicer	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
entrance	entrance	n1	entrance	entrance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
breach	breach	n1	breach	breach	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
mast	mast	n1	mast	mast	0
standing	standing	vvg	standing	stand	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
halfe	halfe	av-jn	half	half	0
passed	passed	vvn	passed	pass	0
over	over	a-acp	over	over	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
rash	rash	j	rash	rash	0
and	and	cc	and	and	0
undiscreet	undiscreet	j	undiscreet	undiscreet	0
styrage	styrage	n1	styrage	styrage	0
of	of	pp-f	of	of	0
Ralph	Ralph	np1	Ralph	Ralph	0
Skinner	Skinner	np1	Skinner	Skinner	0
his	his	po31	his	his	0
Masters	Masters	ng1	Master's	master	0
mate	mate	n1	mate	mate	0
,	,	,	,	,	0
a	a	dt	a	a	0
very	very	j	very	very	0
dangerous	dangerous	j	dangerous	dangerous	0
Sea	Sea	n1	Sea	sea	0
brake	brake	vvd	brake	break	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
boate	boate	n1	boat	boat	0
and	and	cc	and	and	0
overset	overset	vvi	overset	overset	0
them	them	pno32	them	they	0
quite	quite	av	quite	quite	0
,	,	,	,	,	0
the	the	dt	the	the	0
men	men	n2	men	man	0
kept	kept	vvd	kept	keep	0
the	the	dt	the	the	0
boat	boat	n1	boat	boat	0
some	some	d	some	some	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
hanging	hanging	vvg	hanging	hang	0
on	on	p-acp	on	on	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
next	next	ord	next	next	0
sea	sea	n1	sea	sea	0
set	set	vvd	set	set	0
the	the	dt	the	the	0
boat	boat	n1	boat	boat	0
on	on	p-acp	on	on	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
beat	beat	vvd	beatrice	beat	0
so	so	av	so	so	0
,	,	,	,	,	0
that	that	cst	that	that	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
were	were	vbdr	were	be	0
forced	forced	vvn	forced	force	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
goe	goe	vvi	go	go	0
their	their	po32	their	their	0
hold	hold	n1	hold	hold	0
,	,	,	,	,	0
hoping	hoping	vvg	hoping	hope	0
to	to	pc-acp	to	to	0
wade	wade	vvi	wade	wade	0
ashore	ashore	av	ashore	ashore	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
still	still	av	still	still	0
beat	beat	vvd	beatrice	beat	0
them	them	pno32	them	they	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
neither	neither	av-dx	neither	neither	0
stand	stand	vvi	stand	stand	0
nor	nor	ccx	nor	nor	0
swimme	swimme	vvi	swim	swim	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
boat	boat	n1	boat	boat	0
twise	twise	av	twice	twice	0
or	or	cc	or	or	0
thrise	thrise	av	thrice	thrice	0
was	was	vbds	was	be	0
turned	turned	vvn	turned	turn	0
the	the	dt	the	the	0
keele	keele	n1	keel	keel	0
upward	upward	av-j	upward	upward	0
,	,	,	,	,	0
whereon	whereon	c-crq	whereon	whereon	0
Captaine	Captaine	n1	Captain	captain	0
Spicer	Spicer	np1	Spicer	Spicer	0
and	and	cc	and	and	0
Captaine	Captaine	n1	Captain	captain	0
Skinner	Skinner	np1	Skinner	Skinner	0
hung	hung	vvd	hung	hang	0
untill	untill	c-acp	until	until	0
they	they	pns32	they	they	0
sunke	sunke	vvd	sunk	sink	0
,	,	,	,	,	0
&	&	cc	&	and	0
were	were	vbdr	were	be	0
seene	seene	vvn	seen	see	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
foure	foure	crd	foure	four	0
that	that	cst	that	that	0
could	could	vmd	could	can	0
swimme	swimme	vvi	swim	swim	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
kept	kept	vvn	kept	keep	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
'	'	'	'	'	0
deeper	deeper	avc-jn	deeper	deep	0
water	water	n1	water	water	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
saved	saved	vvn	saved	save	0
by	by	p-acp	by	by	0
Captain	Captain	n1	Captain	captain	0
Cookes	Cookes	n2	Cooks	cook	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
415	415	crd	415	415	0
who	who	r-crq	who	who	0
so	so	av	so	so	0
soone	soone	av	soon	soon	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
saw	saw	vvd	saw	see	0
their	their	po32	their	their	0
oversetting	oversetting	n1	oversetting	oversetting	0
,	,	,	,	,	0
stripped	stripped	vvd	stripped	strip	0
him-selfe	him-selfe	px31	himself	himself	0
,	,	,	,	,	0
and	and	cc	and	and	0
foure	foure	crd	foure	four	0
other	other	n-jn	other	other	0
that	that	cst	that	that	0
could	could	vmd	could	can	0
swimme	swimme	vvi	swim	swim	0
very	very	av	very	very	0
well	well	av	well	well	0
,	,	,	,	,	0
&	&	cc	&	and	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
haste	haste	n1	haste	haste	0
possible	possible	av-j	possible	possible	0
rowed	rowed	vvn	rowed	row	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
&	&	cc	&	and	0
saved	saved	vvd	saved	save	0
foure	foure	crd	foure	four	0
.	.	.	.	.	1
They	They	pns32	They	they	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
11	11	crd	11	11	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
,	,	,	,	,	0
&	&	cc	&	and	0
7	7	crd	7	7	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
chiefest	chiefest	js-jn	chiefest	chief	0
were	were	vbdr	were	be	0
drowned	drowned	vvn	drowned	drown	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
names	names	n2	names	name	0
were	were	vbdr	were	be	0
Edward	Edward	np1	Edward	Edward	0
Spicer	Spicer	np1	Spicer	Spicer	0
,	,	,	,	,	0
Ralph	Ralph	np1	Ralph	Ralph	0
Skinner	Skinner	np1	Skinner	Skinner	0
,	,	,	,	,	0
Edward	Edward	np1	Edward	Edward	0
Kelley	Kelley	np1	Kelley	Kelley	0
,	,	,	,	,	0
Thomas	Thomas	np1	Thomas	Thomas	0
Bevis	Bevis	np1	Bevis	Bevis	0
,	,	,	,	,	0
Hance	Hance	np1	Hance	Hance	0
the	the	dt	the	the	0
Surgion	Surgion	n1	Surgeon	surgeon	0
,	,	,	,	,	0
Edward	Edward	np1	Edward	Edward	0
Kelborne	Kelborne	np1	Kelborne	Kelborne	0
,	,	,	,	,	0
Robert	Robert	np1	Robert	Robert	0
Coleman	Coleman	np1	Coleman	Coleman	0
.	.	.	.	.	1
This	This	d	This	this	0
mischance	mischance	n1	mischance	mischance	0
did	did	vdd	did	do	0
so	so	av	so	so	0
much	much	av-d	much	much	0
discomfort	discomfort	vvi	discomfort	discomfort	0
the	the	dt	the	the	0
saylers	saylers	n2	sailors	sailor	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
mind	mind	n1	mind	mind	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
any	any	d	any	any	0
further	further	av-jc	further	further	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
the	the	dt	the	the	0
planters	planters	n2	planters	planter	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
commandement	commandement	n1	commandment	commandment	0
&	&	cc	&	and	0
perswasion	perswasion	n1	persuasion	persuasion	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
and	and	cc	and	and	0
Captaine	Captaine	n1	Captain	captain	0
Cooke	Cooke	n1	Cook	cook	0
,	,	,	,	,	0
they	they	pns32	they	they	0
prepared	prepared	vvd	prepared	prepare	0
the	the	dt	the	the	0
boates	boates	n2	boats	boat	0
:	:	:	:	:	0
and	and	cc	and	and	0
seeing	seeing	vvg	seeing	see	0
the	the	dt	the	the	0
Captaine	Captaine	n1	Captain	captain	0
and	and	cc	and	and	0
me	me	pno11	me	i	0
so	so	av	so	so	0
resolute	resolute	j	resolute	resolute	0
,	,	,	,	,	0
they	they	pns32	they	they	0
seemed	seemed	vvd	seemed	seem	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
willing	willing	j	willing	willing	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
boates	boates	n2	boats	boat	0
and	and	cc	and	and	0
all	all	d	all	all	0
things	things	n2	things	thing	0
fitted	fitted	vvn	fitted	fit	0
againe	againe	av	again	again	0
,	,	,	,	,	0
we	we	pns12	we	we	0
put	put	vvd	put	put	0
ofF	ofF	a-acp	ofF	off	0
from	from	p-acp	from	from	0
Hatorask	Hatorask	np1	Hatorask	Hatorask	0
,	,	,	,	,	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
19	19	crd	19	19	0
persons	persons	n2	persons	person	0
in	in	p-acp	in	in	0
both	both	d	both	both	0
boates	boates	n2	boats	boat	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
before	before	c-acp	before	before	0
we	we	pns12	we	we	0
could	could	vmd	could	can	0
get	get	vvi	get	get	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
place	place	n1	place	place	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
our	our	po12	our	our	0
planters	planters	n2	planters	planter	0
were	were	vbdr	were	be	0
left	left	vvn	left	leave	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
so	so	av	so	so	0
exceeding	exceeding	av-vvg	exceeding	exceed	0
darke	darke	j	dark	dark	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
overshot	overshot	vvn	overshot	overshoot	0
the	the	dt	the	the	0
place	place	n1	place	place	0
a	a	dt	a	a	0
quarter	quarter	n1	quarter	quarter	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
mile	mile	n1	mile	mile	0
:	:	:	:	:	0
there	there	a-acp	there	there	0
we	we	pns12	we	we	0
espied	espied	vvd	espied	espy	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
North	North	n1	North	north	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hand	Hand	n1	Hand	hand	0
ye	ye	pn22	you	you	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
great	great	j	great	great	0
fire	fire	n1	fire	fire	0
thorow	thorow	p-acp	thorough	through	0
the	the	dt	the	the	0
woods	woods	n2	woods	wood	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
presently	presently	av-j	presently	present	0
rowed	rowed	vvn	rowed	row	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
wee	wee	pns12	we	we	0
came	came	vvd	came	come	0
right	right	av-jn	right	right	0
over	over	a-acp	over	over	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
,	,	,	,	,	0
we	we	pns12	we	we	0
let	let	vvb	let	let	0
fall	fall	vvi	fallen	fall	0
our	our	po12	our	our	0
Grapnel	Grapnel	np1	Grapnel	Grapnel	0
neere	neere	av-j	near	near	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
,	,	,	,	,	0
&	&	cc	&	and	0
sounded	sounded	vvd	sounded	sound	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
trumpet	trumpet	n1	trumpet	trumpet	0
a	a	dt	a	a	0
Call	Call	n1	Call	call	0
,	,	,	,	,	0
&	&	cc	&	and	0
afterwardes	afterwardes	av	afterwards	afterwards	0
many	many	d	many	many	0
familiar	familiar	j-jn	familiar	familiar	0
English	English	jp	English	english	0
tunes	tunes	n2	tunes	tune	0
of	of	pp-f	of	of	0
Songs	Songs	n2	Songs	song	0
,	,	,	,	,	0
and	and	cc	and	and	0
called	called	vvn	called	call	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
friendly	friendly	j	friendly	friendly	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
answere	answere	n1	answer	answer	0
,	,	,	,	,	0
we	we	pns12	we	we	0
therefore	therefore	av	therefore	therefore	0
landed	landed	vvn	landed	land	0
at	at	p-acp	at	at	0
day-breake	day-breake	n1	daybreak	daybreak	0
,	,	,	,	,	0
and	and	cc	and	and	0
com-ming	com-ming	j	coming	coming	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
the	the	dt	the	the	0
grasse	grasse	n1	grass	grass	0
&	&	cc	&	and	0
sundry	sundry	j	sundry	sundry	0
rotten	rotten	j-vvn	rotten	rot	0
trees	trees	n2	trees	tree	0
burning	burning	vvg	burning	burn	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
place	place	n1	place	place	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
hence	hence	av	hence	hence	0
we	we	pns12	we	we	0
went	went	vvd	went	go	0
thorow	thorow	p-acp	thorough	through	0
the	the	dt	the	the	0
woods	woods	n2	woods	wood	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hand	Hand	n1	Hand	hand	0
directly	directly	av-j	directly	direct	0
over	over	a-acp	over	over	0
against	against	p-acp	against	against	0
Dasamongwepeuk	Dasamongwepeuk	np1	Dasamongwepeuk	Dasamongwepeuk	0
,	,	,	,	,	0
&	&	cc	&	and	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
we	we	pns12	we	we	0
returned	returned	vvd	returned	return	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
water	water	n1	water	water	0
side	side	n1	side	side	0
,	,	,	,	,	0
round	round	av-j	round	round	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
North	North	n1	North	north	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hand	Hand	n1	Hand	hand	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
left	left	vvd	left	leave	0
our	our	po12	our	our	0
Colony	Colony	n1	Colony	colony	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
1586.	1586.	crd	1586.	1586.	1
In	In	p-acp	In	in	0
all	all	d	all	all	0
this	this	d	this	this	0
way	way	n1	way	way	0
we	we	pns12	we	we	0
saw	saw	vvd	saw	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sand	sand	n1	sand	sand	0
the	the	dt	the	the	0
print	print	n1	print	print	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Salvages	Salvages	n2-jn	Salvages	savage	0
feet	feet	n2	feet	foot	0
of	of	pp-f	of	of	0
2	2	crd	2	2	0
or	or	cc	or	or	0
3	3	crd	3	3	0
sorts	sorts	n2	sorts	sort	0
troaden	troaden	vvn	troaden	tread	0
ye	ye	pn22	you	you	0
night	night	n1	night	night	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
entred	entred	vvd	entered	enter	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
sandy	sandy	j	sandy	sandy	0
banke	banke	n1	bank	bank	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
tree	tree	n1	tree	tree	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
very	very	j	very	very	0
browe	browe	n1	brow	brow	0
thereof	thereof	av	thereof	thereof	0
were	were	vbdr	were	be	0
curiously	curiously	av-j	curiously	curious	0
carved	carved	vvn	carved	carve	0
these	these	d	these	these	0
faire	faire	j	fair	fair	0
Romane	Romane	jp	Roman	roman	0
letters	letters	n2	letters	letter	0
C	C	sy	C	c	0
R	R	sy	R	r	0
O	O	sy	O	o	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
letters	letters	n2	letters	letter	0
presently	presently	av-j	presently	present	0
we	we	pns12	we	we	0
knew	knew	vvd	knew	know	0
to	to	pc-acp	to	to	0
signifie	signifie	vvi	signify	signify	0
the	the	dt	the	the	0
place	place	n1	place	place	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
find	find	vvi	find	find	0
the	the	dt	the	the	0
planters	planters	n2	planters	planter	0
seated	seated	vvn	seated	seat	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
secret	secret	j-jn	secret	secret	0
token	token	n1	token	token	0
agreed	agreed	vvn	agreed	agree	0
upon	upon	p-acp	upon	upon	0
betweene	betweene	p-acp	between	between	0
them	them	pno32	them	they	0
&	&	cc	&	and	0
me	me	pno11	me	i	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
last	last	ord	last	last	0
departure	departure	n1	departure	departure	0
416	416	crd	416	416	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
wayes	wayes	n2	ways	way	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
faile	faile	vvi	fail	fail	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
or	or	cc	or	or	0
carve	carve	vvi	carve	carve	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
trees	trees	n2	trees	tree	0
or	or	cc	or	or	0
posts	posts	n2	posts	post	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dores	dores	n2	doors	door	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
seated	seated	vvn	seated	seat	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
comming	comming	n-vvg	coming	come	0
away	away	av	away	away	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
prepared	prepared	vvn	prepared	prepare	0
to	to	pc-acp	to	to	0
remove	remove	vvi	remove	remove	0
from	from	p-acp	from	from	0
Roanoak	Roanoak	np1	Roanoak	Roanoak	0
50	50	crd	50	50	0
miles	miles	n2	miles	mile	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
departure	departure	n1	departure	departure	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
An.	An.	np1	An.	An.	0
1587	1587	crd	1587	1587	0
I	I	pns11	I	i	0
willed	willed	vvd	willed	will	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
happen	happen	vvi	happen	happen	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
distressed	distressed	vvn	distressed	distress	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
places	places	n2	places	place	0
,	,	,	,	,	0
that	that	cst	that	that	0
then	then	cs	then	than	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
carve	carve	vvi	carve	carve	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
letters	letters	n2	letters	letter	0
or	or	cc	or	or	0
name	name	n1	name	name	0
,	,	,	,	,	0
a	a	dt	a	a	0
Crosse	Crosse	n1	Cross	cross	0
&	&	cc	&	and	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
forme	forme	n1	form	form	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
no	no	dx	no	no	0
such	such	d	such	such	0
signe	signe	n1	sign	sign	0
of	of	pp-f	of	of	0
distresse	distresse	n1	distress	distress	0
.	.	.	.	.	1
And	And	cc	And	and	0
having	having	vhg	having	have	0
well	well	av	well	well	0
considered	considered	vvn	considered	consider	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
,	,	,	,	,	0
we	we	pns12	we	we	0
passed	passed	vvd	passed	pass	0
toward	toward	p-acp	towards	towards	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
left	left	vvn	left	leave	0
in	in	p-acp	in	in	0
[	[	[	[	[	0
III	III	crd	III	three	0
.	.	.	.	.	1
293.	293.	crd	293.	293.	0
]	]	]	]	]	0
sundry	sundry	j	sundry	sundry	0
houses	houses	n2	houses	house	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
the	the	dt	the	the	0
houses	houses	n2	houses	house	0
taken	taken	vvn	taken	take	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
place	place	n1	place	place	0
very	very	av	very	very	0
strongly	strongly	av-j	strongly	strong	0
enclosed	enclosed	vvn	enclosed	enclose	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
high	high	j	high	high	0
palisado	palisado	n1	palisado	palisado	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
trees	trees	n2	trees	tree	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
cortynes	cortynes	n1	cortynes	cortynes	0
and	and	cc	and	and	0
flankers	flankers	n2	flankers	flanker	0
very	very	av	very	very	0
Fort-like	Fort-like	j	Fort-like	fort-like	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
chiefe	chiefe	j-jn	chief	chief	0
trees	trees	n2	trees	tree	0
or	or	cc	or	or	0
postes	postes	n2	posts	post	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
side	side	n1	side	side	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
entrance	entrance	n1	entrance	entrance	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
barke	barke	n1	bark	bark	0
taken	taken	vvn	taken	take	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
and	and	cc	and	and	0
5	5	crd	5	5	0
