Man	Man	n1	Man	man	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
time	time	n1	time	time	0
there	there	a-acp	there	there	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
place	place	n1	place	place	0
one	one	crd	one	one	0
Miles	Miles	n2	Miles	mile	0
Dickenson	Dickenson	np1	Dickenson	Dickenson	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
ship	ship	n1	ship	ship	0
of	of	pp-f	of	of	0
Bristow	Bristow	np1	Bristow	Bristol	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
said	said	j-vvn	said	say	0
Factors	Factors	n2	Factors	factor	0
tooke	tooke	vvd	took	take	0
a	a	dt	a	a	0
house	house	n1	house	house	0
to	to	p-acp	to	to	0
themselves	themselves	px32	themselves	themselves	0
there	there	pc-acp	there	there	0
.	.	.	.	.	1
Our	Our	np1	Our	Oure	0
French	French	jp	French	french	0
Factor	Factor	n1	Factor	factor	0
Romane	Romane	jp	Roman	roman	0
Sonnings	Sonnings	n2	Sonnings	sonning	0
desired	desired	vvd	desired	desire	0
to	to	pc-acp	to	to	0
buy	buy	vvi	buy	buy	0
a	a	dt	a	a	0
commodity	commodity	n1	commodity	commodity	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
market	market	n1	market	market	0
,	,	,	,	,	0
and	and	cc	and	and	0
wanting	wanting	vvg	wanting	want	0
money	money	n1	money	money	0
,	,	,	,	,	0
desired	desired	vvd	desired	desire	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
Miles	Miles	n2	Miles	mile	0
Dickenson	Dickenson	np1	Dickenson	Dickenson	0
to	to	pc-acp	to	to	0
lend	lend	vvi	lend	lend	0
him	him	pno31	him	he	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
Chikinoes	Chikinoes	n2	Chikinoes	chikinoe	0
untill	untill	c-acp	until	until	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
lodging	lodging	n1	lodging	lodging	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
afterward	afterward	av	afterwards	afterward	0
the	the	dt	the	the	0
same	same	d	same	same	0
Sonnings	Sonnings	n2	Sonnings	sonning	0
mette	mette	vvn	met	meet	0
with	with	p-acp	with	with	0
Miles	Miles	n2	Miles	mile	0
Dickenson	Dickenson	np1	Dickenson	Dickenson	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
streete	streete	n1	street	street	0
,	,	,	,	,	0
and	and	cc	and	and	0
delivered	delivered	vvd	delivered	deliver	0
him	him	pno31	him	he	0
money	money	n1	money	money	0
bound	bound	vvn	bound	bind	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
napkin	napkin	n1	napkin	napkin	0
:	:	:	:	:	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
master	master	n1	master	master	0
Dickenson	Dickenson	np1	Dickenson	Dickenson	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
money	money	n1	money	money	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
borowed	borowed	vvd	borrowed	borrow	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
thanked	thanked	vvd	thanked	thank	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
hee	hee	pns31	he	he	0
doubted	doubted	vvd	doubted	doubt	0
nothing	nothing	pix	nothing	nothing	0
lesse	lesse	av-dc	less	less	0
then	then	cs	then	than	0
falshoode	falshoode	n1	falsehood	falsehood	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
seidome	seidome	n1	seidome	seidome	0
knowne	knowne	vvn	known	know	0
among	among	p-acp	among	among	0
marchants	marchants	n2	merchants	merchant	0
,	,	,	,	,	0
and	and	cc	and	and	0
specially	specially	av-j	specially	special	0
being	being	vbg	being	be	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
house	house	n1	house	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
detestable	detestable	j	detestable	detestable	0
be-tweene	be-tweene	j	between	between	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
they	they	pns32	they	they	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
Turkie	Turkie	n1	Turkey	turquoise	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
heathen	heathen	j-jn	heathen	heathen	0
.	.	.	.	.	1
The	The	dt	The	the	0
said	said	j-vvn	said	say	0
Dickenson	Dickenson	np1	Dickenson	Dickenson	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
tell	tell	vvi	tell	tell	0
the	the	dt	the	the	0
money	money	n1	money	money	0
presently	presently	av-j	presently	present	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
lodging	lodging	n1	lodging	lodging	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
finding	finding	vvg	finding	find	0
nine	nine	crd	nine	nine	0
Chikinoes	Chikinoes	n2	Chikinoes	chikinoe	0
lacking	lacking	vvg	lacking	lack	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
hundred	hundred	crd	hundred	hundred	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
about	about	p-acp	about	about	0
three	three	crd	three	three	0
pounds	pounds	n2	pounds	pound	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
every	every	d	every	every	0
Chikino	Chikino	np1	Chikino	Chikino	0
is	is	vbz	is	be	0
woorth	woorth	j	worth	worth	0
seven	seven	crd	seven	seven	0
shillings	shillings	n2	shillings	shilling	0
of	of	pp-f	of	of	0
English	English	jp	English	english	0
money	money	n1	money	money	0
,	,	,	,	,	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sayde	sayde	j-vvn	said	say	0
Romane	Romane	jp	Roman	roman	0
Sonnings	Sonnings	n2	Sonnings	sonning	0
and	and	cc	and	and	0
delivered	delivered	vvd	delivered	deliver	0
him	him	pno31	him	he	0
his	his	po31	his	his	0
handkerchiefe	handkerchiefe	n1	handkerchief	handkerchief	0
,	,	,	,	,	0
and	and	cc	and	and	0
asked	asked	vvd	asked	ask	0
him	him	pno31	him	he	0
howe	howe	c-crq	how	how	0
many	many	d	many	many	0
Chikinoes	Chikinoes	n2	Chikinoes	chikinoe	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
delivered	delivered	vvn	delivered	deliver	0
him	him	pno31	him	he	0
?	?	?	?	?	1
Sonnings	Sonnings	np1	Sonnings	Sonnings	0
answered	answered	vvd	answered	answer	0
,	,	,	,	,	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
:	:	:	:	:	0
Dickenson	Dickenson	np1	Dickenson	Dickenson	0
said	said	vvd	said	say	0
no	no	dx	no	no	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
they	they	pns32	they	they	0
protested	protested	vvd	protested	protest	0
and	and	cc	and	and	0
swore	swore	vvd	swore	swear	0
on	on	p-acp	on	on	0
both	both	d	both	both	0
parts	parts	n2	parts	part	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Romane	Romane	jp	Roman	roman	0
Sonnings	Sonnings	n2	Sonnings	sonning	0
did	did	vdd	did	do	0
sweare	sweare	vvi	swear	swear	0
deepely	deepely	av-jn	deeply	deep	0
with	with	p-acp	with	with	0
detestable	detestable	j	detestable	detestable	0
othes	othes	n2	oaths	oath	0
and	and	cc	and	and	0
curses	curses	n2	curses	curse	0
,	,	,	,	,	0
and	and	cc	and	and	0
prayed	prayed	vvd	prayed	pray	0
God	God	np1	God	God	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
might	might	vmd	might	may	0
shewe	shewe	vvi	show	show	0
his	his	po31	his	his	0
workes	workes	n2	works	work	0
on	on	p-acp	on	on	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
other	other	n-jn	other	other	0
might	might	vmd	might	may	0
take	take	vvi	take	take	0
ensample	ensample	n1	ensample	ensample	0
thereby	thereby	av	thereby	thereby	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
hanged	hanged	vvn	hanged	hang	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
dogge	dogge	n1	dog	dog	0
,	,	,	,	,	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
come	come	vvb	come	come	0
into	into	p-acp	into	into	0
England	England	np1	England	England	0
againe	againe	av	again	again	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
294	294	crd	294	294	0
not	not	xx	not	not	0
deliver	deliver	vvi	deliver	deliver	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
sayde	sayde	j-vvn	said	say	0
Dickenson	Dickenson	np1	Dickenson	Dickenson	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
Chikinoes	Chikinoes	n2	Chikinoes	chikinoe	0
.	.	.	.	.	1
And	And	cc	And	and	0
here	here	av	here	here	0
beholde	beholde	vvb	behold	behold	0
a	a	dt	a	a	0
notable	notable	j	notable	notable	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
blasphemers	blasphemers	n2	blasphemers	blasphemer	0
,	,	,	,	,	0
cursers	cursers	n2	cursers	curser	0
and	and	cc	and	and	0
swearers	swearers	n2	swearers	swearer	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
God	God	np1	God	God	0
rewarded	rewarded	vvd	rewarded	reward	0
him	him	pno31	him	he	0
accordingly	accordingly	av-vvg	accordingly	accord	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
many	many	d	many	many	0
times	times	n2	times	time	0
it	it	pn31	it	it	0
commeth	commeth	vvz	comes	come	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
sheweth	sheweth	vvz	shows	show	0
his	his	po31	his	his	0
miracles	miracles	n2	miracles	miracle	0
upon	upon	p-acp	upon	upon	0
such	such	d	such	such	0
monstrous	monstrous	j	monstrous	monstrous	0
blasphemers	blasphemers	n2	blasphemers	blasphemer	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ensample	ensample	n1	ensample	ensample	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
nowe	nowe	av	now	now	0
hereafter	hereafter	av	hereafter	hereafter	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
heare	heare	vvi	hear	hear	0
what	what	r-crq	what	what	0
befell	befell	vvd	befell	befall	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Romane	Romane	jp	Roman	roman	0
Sonnings	Sonnings	n2	Sonnings	sonning	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
towne	towne	n1	town	town	0
a	a	dt	a	a	0
pledge	pledge	n1	pledge	pledge	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
name	name	n1	name	name	0
was	was	vbds	was	be	0
Patrone	Patrone	n1	Patron	patron	0
Norado	Norado	np1	Norado	Norado	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
the	the	dt	the	the	0
yere	yere	n1	year	year	0
before	before	a-acp	before	before	0
had	had	vhd	had	have	0
done	done	vdn	done	do	0
this	this	d	this	this	0
Sonnings	Sonnings	n2	Sonnings	sonning	0
some	some	d	some	some	0
pleasure	pleasure	n1	pleasure	pleasure	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
The	The	dt	The	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
Patrone	Patrone	n1	Patron	patron	0
Norado	Norado	np1	Norado	Norado	0
was	was	vbds	was	be	0
indebted	indebted	vvn	indebted	indebt	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
Turke	Turke	np1	Turke	Turk	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
summe	summe	n1	sum	sum	0
of	of	pp-f	of	of	0
foure	foure	crd	foure	four	0
hundred	hundred	crd	hundred	hundred	0
and	and	cc	and	and	0
fiftie	fiftie	crd	fiftie	fifty	0
crownes	crownes	n2	crowns	crown	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
certain	certain	j	certain	certain	0
goods	goods	n2-j	goods	good	0
sent	sent	vvn	sent	send	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
into	into	p-acp	into	into	0
Christendome	Christendome	np1	Christendome	Christendom	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
ship	ship	n1	ship	ship	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
and	and	cc	and	and	0
himselfe	himselfe	px31	himself	himself	0
remained	remained	vvd	remained	remain	0
in	in	p-acp	in	in	0
Tripolis	Tripolis	np1	Tripolis	Tripoli	0
as	as	p-acp	as	as	0
pledge	pledge	n1	pledge	pledge	0
untill	untill	c-acp	until	until	0
his	his	po31	his	his	0
said	said	j-vvn	said	say	0
brothers	brothers	ng1	brother's	brother	0
returne	returne	n1	return	return	0
:	:	:	:	:	0
and	and	cc	and	and	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
report	report	n1	report	report	0
went	went	vvd	went	go	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
brothers	brothers	ng1	brother's	brother	0
arrivall	arrivall	n1	arrival	arrival	0
into	into	p-acp	into	into	0
Christendome	Christendome	np1	Christendome	Christendom	0
,	,	,	,	,	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
among	among	p-acp	among	among	0
lewde	lewde	j	lewd	lewd	0
companie	companie	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
lost	lost	vvd	lost	lose	0
his	his	po31	his	his	0
brothers	brothers	n2	brother's	brother	0
said	said	vvd	said	say	0
ship	ship	n1	ship	ship	0
and	and	cc	and	and	0
goods	goods	n2-j	goods	good	0
at	at	p-acp	at	at	0
dice	dice	n2	dice	dice	0
,	,	,	,	,	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
returned	returned	vvd	returned	return	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
againe	againe	av	again	again	0
.	.	.	.	.	1
The	The	dt	The	the	0
said	said	j-vvn	said	say	0
Patrone	Patrone	n1	Patron	patron	0
Norado	Norado	np1	Norado	Norado	0
being	being	vbg	being	be	0
voyde	voyde	j	void	void	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
hope	hope	n1	hope	hope	0
,	,	,	,	,	0
and	and	cc	and	and	0
finding	finding	vvg	finding	find	0
now	now	av	now	now	0
opportunitie	opportunitie	n1	opportunity	opportunity	0
,	,	,	,	,	0
consulted	consulted	vvd	consulted	consult	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Sonnings	Sonnings	n2	Sonnings	sonning	0
for	for	p-acp	for	for	0
to	to	pc-acp	to	to	0
swimme	swimme	vvi	swim	swim	0
a	a	dt	a	a	0
seaboorde	seaboorde	n1	seaboorde	seaboorde	0
the	the	dt	the	the	0
Islands	Islands	n2	Islands	island	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
being	being	vbg	being	be	0
then	then	av	then	then	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
danger	danger	n1	danger	danger	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
take	take	vvi	take	take	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
after	after	a-acp	after	after	0
was	was	vbds	was	be	0
confessed	confessed	vvn	confessed	confess	0
)	)	)	)	)	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
to	to	p-acp	to	to	0
Tolon	Tolon	np1	Tolon	Tolon	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
province	province	n1	province	province	0
of	of	pp-f	of	of	0
Marseilis	Marseilis	np1	Marseilis	Marseilis	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
Patrone	Patrone	n1	Patron	patron	0
Norado	Norado	np1	Norado	Norado	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
lading	lading	n-vvg	lading	lade	0
.	.	.	.	.	1
The	The	dt	The	the	0
shippe	shippe	n1	ship	ship	0
being	being	vbg	being	be	0
readie	readie	j	ready	ready	0
the	the	dt	the	the	0
first	first	ord	first	first	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
May	May	np1	May	May	0
,	,	,	,	,	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
her	her	po31	her	her	0
sayles	sayles	n2	sails	sail	0
all	all	d	all	all	0
aboorde	aboorde	a-acp	aboard	aboard	0
,	,	,	,	,	0
our	our	po12	our	our	0
sayde	sayde	j-vvn	said	say	0
Factors	Factors	n2	Factors	factor	0
did	did	vdd	did	do	0
take	take	vvi	take	take	0
their	their	po32	their	their	0
leave	leave	n1	leave	leave	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
king	king	n1	king	king	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
very	very	av	very	very	0
courteously	courteously	av-j	courteously	courteous	0
bidde	bidde	vvd	bid	bid	0
them	them	pno32	them	they	0
farwell	farwell	n1	farewell	farewell	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
aboorde	aboorde	a-acp	aboard	aboard	0
,	,	,	,	,	0
they	they	pns32	they	they	0
commaunded	commaunded	vvd	commanded	command	0
the	the	dt	the	the	0
Master	Master	n1	Master	master	0
and	and	cc	and	and	0
the	the	dt	the	the	0
companie	companie	n1	company	company	0
hastily	hastily	av-j	hastily	hasty	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
out	out	av	out	out	0
the	the	dt	the	the	0
ship	ship	n1	ship	ship	0
:	:	:	:	:	0
the	the	dt	the	the	0
Master	Master	n1	Master	master	0
answered	answered	vvd	answered	answer	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
unpossible	unpossible	j	unpossible	unpossible	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
the	the	dt	the	the	0
A	A	dt	A	a	0
conspiracie	conspiracie	n1	conspiracy	conspiracy	0
practised	practised	vvn	practised	practise	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
French	French	jp	French	french	0
Factor	Factor	n1	Factor	factor	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
deceive	deceive	vvi	deceive	deceive	0
a	a	dt	a	a	0
Turkish	Turkish	jp	Turkish	turkish	0
marchant	marchant	n1	merchant	merchant	0
of	of	pp-f	of	of	0
4	4	crd	4	4	0
50	50	crd	50	50	0
crowns	crowns	n2	crowns	crown	0
.	.	.	.	.	0
winde	winde	n1	wind	wind	0
was	was	vbds	was	be	0
contrary	contrary	j-jn	contrary	contrary	0
and	and	cc	and	and	0
overblowed	overblowed	vvn	overblowed	overblow	0
.	.	.	.	.	1
And	And	cc	And	and	0
he	he	pns31	he	he	0
required	required	vvd	required	require	0
us	us	pno12	us	we	0
upon	upon	p-acp	upon	upon	0
forfeiture	forfeiture	n1	forfeiture	forfeiture	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
bandes	bandes	n2	bands	band	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
doe	doe	vdi	do	do	0
our	our	po12	our	our	0
indevour	indevour	n1	endeavour	endeavour	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
her	her	pno31	her	she	0
foorth	foorth	av	forth	forth	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
went	went	vvd	went	go	0
wee	wee	pns12	we	we	0
to	to	p-acp	to	to	0
warpe	warpe	vvi	warp	warp	0
out	out	av	out	out	0
the	the	dt	the	the	0
shippe	shippe	n1	ship	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
presently	presently	av-j	presently	present	0
the	the	dt	the	the	0
king	king	n1	king	king	0
sent	sent	vvd	sent	send	0
a	a	dt	a	a	0
boate	boate	n1	boat	boat	0
aboord	aboord	a-acp	aboard	aboard	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
three	three	crd	three	three	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
her	her	pno31	her	she	0
,	,	,	,	,	0
commaunding	commaunding	vvg	commanding	command	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
Sonnings	Sonnings	n2	Sonnings	sonning	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
a	a	dt	a	a	0
shoare	shoare	n1	shore	shore	0
:	:	:	:	:	0
at	at	p-acp	at	at	0
whose	whose	rg-crq	whose	who	0
comming	comming	vvg	coming	come	0
,	,	,	,	,	0
the	the	dt	the	the	0
295	295	crd	295	295	0
king	king	n1	king	king	0
demaunded	demaunded	vvn	demanded	demand	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
custome	custome	n1	custom	custom	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
oyles	oyles	n2	oils	oil	0
:	:	:	:	:	0
Sonnings	Sonnings	np1	Sonnings	Sonnings	0
answered	answered	vvd	answered	answer	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
his	his	po31	his	his	0
highnesse	highnesse	n1	highness	highness	0
had	had	vhd	had	have	0
promised	promised	vvn	promised	promise	0
to	to	pc-acp	to	to	0
deliver	deliver	vvi	deliver	deliver	0
them	them	pno32	them	they	0
custome	custome	n1	custom	custom	0
free	free	j	free	free	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
the	the	dt	the	the	0
king	king	n1	king	king	0
weighed	weighed	vvd	weighed	weigh	0
not	not	xx	not	not	0
his	his	po31	his	his	0
said	said	j-vvn	said	say	0
promise	promise	n1	promise	promise	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
an	an	dt	and	a	0
infideli	infideli	fw-la	infideli	infideli	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
before	before	p-acp	before	before	0
his	his	po31	his	his	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
regarde	regarde	n1	regard	regard	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
worde	worde	n1	word	word	0
,	,	,	,	,	0
albeit	albeit	cs	albeit	albeit	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
king	king	n1	king	king	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
caused	caused	vvd	caused	cause	0
the	the	dt	the	the	0
sayde	sayde	j-vvn	said	say	0
Sonnings	Sonnings	n2	Sonnings	sonning	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
the	the	dt	the	the	0
custome	custome	n1	custom	custom	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
uttermost	uttermost	j	uttermost	uttermost	0
penie	penie	n1	penny	penny	0
.	.	.	.	.	1
And	And	cc	And	and	0
afterwarde	afterwarde	av	afterward	afterward	0
willed	willed	vvd	willed	will	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
haste	haste	n1	haste	haste	0
gway	gway	av	gway	gway	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Janizaries	Janizaries	n2	Janizaries	janissary	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
oyle	oyle	n1	oil	oil	0
ashoare	ashoare	av	ashore	ashore	0
againe	againe	av	again	again	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
Janizaries	Janizaries	n2	Janizaries	janissary	0
are	are	vbr	are	be	0
souldiers	souldiers	n2	soldiers	soldier	0
there	there	a-acp	there	there	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
great	great	j	great	great	0
Turke	Turke	np1	Turke	Turk	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
power	power	n1	power	power	0
is	is	vbz	is	be	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
Kings	Kings	n2	Kings	king	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
Factor	Factor	n1	Factor	factor	0
departed	departed	vvd	departed	depart	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
king	king	n1	king	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
waterside	waterside	n1	waterside	waterside	0
,	,	,	,	,	0
and	and	cc	and	and	0
called	called	vvn	called	call	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
boate	boate	n1	boat	boat	0
